image,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor
../data/VOCdevkit\VOC2012\JPEGImages\2008_000183.jpg,3.968923556385562e-05,0.0001257308613276109,0.00045467744348570704,3.912793181370944e-05,0.006237616762518883,7.475406891899183e-05,0.0002805922122206539,0.011374641209840775,0.00011148934572702274,0.000213730163522996,5.01249342050869e-05,0.6133483052253723,5.038920426159166e-05,0.0007603785488754511,0.0016456892481073737,2.5316323444712907e-05,0.0003492875548545271,0.0001572397304698825,4.6179200580809265e-05,4.465662277652882e-05
../data/VOCdevkit\VOC2012\JPEGImages\2008_000190.jpg,0.002945305546745658,0.0016329017234966159,0.0017973824869841337,0.0009174423757940531,0.0003904793702531606,0.013825953006744385,0.0009305838029831648,7.683430158067495e-05,0.0003446369373705238,0.005036438349634409,6.341155676636845e-05,0.00044148159213364124,0.00034540973138064146,0.0012799497926607728,0.004394914489239454,9.690698061604053e-05,0.003412846941500902,0.00040477715083397925,0.9300736784934998,2.8163216484244913e-05
../data/VOCdevkit\VOC2012\JPEGImages\2008_000194.jpg,0.0001263423473574221,0.998921275138855,3.801244747592136e-05,7.486907270504162e-05,0.0009754833881743252,0.0011637327261269093,0.0032009631395339966,5.2788836910622194e-06,0.0016114716418087482,0.0002330476272618398,0.0003839385462924838,0.0005991217331029475,2.2648451704299077e-05,7.417997949232813e-06,0.9937626719474792,0.001836372073739767,3.156792081426829e-05,0.0008713569259271026,0.0049476358108222485,0.0012938639847561717
../data/VOCdevkit\VOC2012\JPEGImages\2008_000195.jpg,2.5749629912752425e-06,0.010488898493349552,0.0031878596637398005,0.02097398228943348,8.44445912662195e-06,1.9068322217208333e-05,1.76139274117304e-05,7.3038044945406e-08,3.2740396704866725e-07,0.0002158987772418186,1.8966006791742984e-06,0.0002359946956858039,0.00032629171619191766,0.0017727812519297004,0.9999997615814209,1.6239875549217686e-05,0.00039621227188035846,0.00014398734492715448,5.750514446845045e-06,0.0003641069051809609
../data/VOCdevkit\VOC2012\JPEGImages\2008_000203.jpg,6.693799718959781e-07,0.005601801443845034,0.00019542894733604044,0.00035372714046388865,2.4303008103743196e-06,2.366573244216852e-05,3.3054024243028834e-05,4.817366061615758e-07,1.2780324141203891e-06,0.0025965897366404533,1.1382005595805822e-06,3.452035889495164e-05,6.825922901043668e-05,0.8467091917991638,0.9986918568611145,1.7593495158507721e-06,0.00017734424909576774,1.4987905387897626e-06,0.11806881427764893,7.788395123498049e-06
../data/VOCdevkit\VOC2012\JPEGImages\2008_000204.jpg,5.92841661273269e-06,0.05923403054475784,0.0043126498349010944,0.0020325658842921257,0.011441501788794994,0.0015055801486596465,0.14370952546596527,0.0002771126455627382,0.02433677390217781,0.0011405389523133636,2.1334795746952295e-05,0.001308603212237358,0.00012394340592436492,0.0005575316026806831,0.9322254061698914,0.0009905998595058918,0.0019421570468693972,0.0005166454357095063,0.02437172643840313,0.001319610746577382
../data/VOCdevkit\VOC2012\JPEGImages\2008_000213.jpg,1.0574040970823262e-05,0.0003287788713350892,2.720348675211426e-06,8.018926018849015e-05,0.1655150204896927,0.0001422022469341755,0.0015413593500852585,0.00011894881026819348,0.02231534942984581,0.00014430527517106384,8.89358216227265e-06,5.738431354984641e-05,1.847801286203321e-05,0.0006730705499649048,0.9996997117996216,1.189432259707246e-05,4.583509871736169e-05,8.071644515439402e-06,0.0003615884925238788,0.025205429643392563
../data/VOCdevkit\VOC2012\JPEGImages\2008_000215.jpg,1.391417481499957e-05,6.114339339546859e-05,1.3746144759352319e-05,1.0954564459098037e-05,0.0018710526637732983,9.173083526547998e-06,8.706748303666245e-06,2.378047838647035e-06,0.0003598316397983581,0.0013082262594252825,0.0022360787261277437,1.5348676242865622e-05,1.1008959290847997e-06,8.286423508252483e-06,1.0,9.416879038326442e-05,0.00010848916281247512,0.0002235503779957071,7.436373562086374e-05,0.0014893662882968783
../data/VOCdevkit\VOC2012\JPEGImages\2008_000219.jpg,7.778352483001072e-06,3.255111369071528e-05,1.83157990250038e-05,2.4317627321579494e-05,6.913376273587346e-05,1.4037901564734057e-05,0.0001630061597097665,2.978088332383777e-06,3.9354954424197786e-06,0.028589054942131042,1.6720465282560326e-05,0.0004574742051772773,0.9998499155044556,7.153972546802834e-05,0.001244884799234569,9.870265785139054e-05,0.006181168369948864,1.4698696759296581e-05,9.310090536018834e-05,4.432950390764745e-06
../data/VOCdevkit\VOC2012\JPEGImages\2008_000222.jpg,2.6281939426553436e-05,4.762820390169509e-05,2.3125996449380182e-05,4.864026413997635e-05,0.00453276326879859,1.2404892913764343e-05,1.4003818250785116e-05,0.8335517644882202,0.0008308252436108887,2.8610611479962245e-05,2.0720710381283425e-05,0.0001817269658204168,4.182350039627636e-06,8.01545593276387e-06,0.9783278107643127,2.250488796562422e-05,0.00010138349898625165,3.502676190692e-05,1.2131678886362351e-05,0.0027093994431197643
../data/VOCdevkit\VOC2012\JPEGImages\2008_000223.jpg,0.012347904965281487,0.011020917445421219,0.0006922223255969584,0.036089543253183365,0.00018585732323117554,0.0007236317615024745,0.006167673971503973,2.5470728360232897e-05,6.228229176485911e-05,0.00015732296742498875,1.24982861962053e-05,0.00044440533383749425,0.00011752685531973839,6.7094799305778e-05,0.8990560173988342,5.334121306077577e-05,4.066784822498448e-05,2.693205897230655e-05,0.0082898810505867,0.0008989928173832595
../data/VOCdevkit\VOC2012\JPEGImages\2008_000233.jpg,0.0006933169206604362,0.0038324217312037945,0.0010034278966486454,0.0008907434530556202,0.0018011643551290035,0.0001720367872621864,0.0007250385242514312,4.303944660932757e-05,1.0241318705084268e-05,0.003685901639983058,5.339495328371413e-05,5.3533272875938565e-05,0.0004749113286379725,0.0004544909461401403,0.9707633852958679,0.0009513220866210759,0.001070166821591556,5.574201713898219e-05,0.004623082000762224,4.001619163318537e-05
