image,gt,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor
../data/VOCdevkit\VOC2012\JPEGImages\2008_000067.jpg,"['chair', 'person']",0.00021615129662677648,5.459568274090998e-05,7.784044282743707e-05,0.00032807560637593264,0.01816720888018608,2.452123044349719e-05,4.8844460252439596e-05,0.01289431843906641,0.22960375249385834,0.002696559764444828,0.0065417587757110604,0.008317980915307999,0.0002841801615431905,0.00010926919640041888,0.6876839399337769,0.006116351578384639,0.0001389736426062882,0.006359649356454611,0.0002138532872777432,0.019869524985551838
../data/VOCdevkit\VOC2012\JPEGImages\2008_000073.jpg,['cow'],8.227617399825249e-06,0.0009354932117275895,0.000719366711564362,0.00010208498861175029,0.0003151348209939897,0.0003593775618355721,0.005462700966745615,0.08943428844213486,0.005928525235503912,0.019336942583322525,0.0002383227983955294,0.03025001846253872,0.01160319522023201,0.00027561341994442046,0.0010867350501939654,0.000457483169157058,0.07483066618442535,0.04665498435497284,0.002807337790727616,3.4252025216119364e-05
../data/VOCdevkit\VOC2012\JPEGImages\2008_000075.jpg,['bus'],0.0001588614541105926,0.0005079475813545287,0.0005024585989303887,0.0019176523201167586,1.0290514182997867e-05,0.9997892975807191,0.009478905238211157,0.0002657613658811897,4.013933721580543e-05,5.714027429348789e-05,0.0009905749466270206,0.0005420208908617496,0.0012131325202062724,0.0006151411216706038,0.3436867892742157,0.0001296898117288947,0.0011016798671334982,9.588436660123988e-05,9.728132135933264e-05,4.6120047045405954e-05
../data/VOCdevkit\VOC2012\JPEGImages\2008_000076.jpg,['horse'],1.761451494530775e-05,1.925931792357005e-05,5.0147355068475015e-05,0.00029582620481960475,4.707285188487731e-05,7.034189184196293e-05,0.0003011803491972387,0.0010341262677684426,0.00322782201692462,0.0006382177816703916,0.00020176878024358302,0.0650949627161026,0.9915144443511964,2.0025056073791347e-05,0.0009197521721944213,0.0004332778044044972,0.00024265862884931264,0.00019982170488219708,0.00014891556929796934,0.00023446464911103246
../data/VOCdevkit\VOC2012\JPEGImages\2008_000078.jpg,['dog'],1.0850259968719909e-05,0.00011458014341769741,2.6943775083054792e-05,1.683542905084323e-05,0.0018165670335292816,5.936328307143413e-05,3.030795960512478e-05,1.860457996372133e-05,0.00013275958190206438,0.001552462694235146,1.1628858374024276e-05,0.8876723051071167,0.0004897343460470438,0.00018780941900331527,0.0004355769779067487,6.744332495145501e-05,0.005147738847881556,0.0017194908577948807,1.1248971532040741e-06,7.639965770067647e-05
../data/VOCdevkit\VOC2012\JPEGImages\2008_000080.jpg,['dog'],0.00020744609355460847,0.00040190436993725603,0.0007866582018323243,6.130996916908771e-05,0.0035745641216635704,0.0006957646692171693,0.00035615786327980464,0.00027978679281659424,5.492351920111105e-05,0.0025716936215758324,0.00021020452550146731,0.9975337982177734,0.0015709485160186887,0.00012562467600218952,0.0030480623245239253,0.0011940586846321821,0.0004673021903727204,0.005800364539027214,3.669380748760887e-05,0.0006345958099700509
../data/VOCdevkit\VOC2012\JPEGImages\2008_000082.jpg,"['boat', 'motorbike', 'person']",0.003036659909412265,0.0025795320980250835,1.0314202882000243e-05,0.007563839200884105,1.3250140000309331e-05,0.0003181314386893064,0.040315557271242135,7.903683581389488e-06,0.0006803831201978028,0.0006376741803251207,5.080696064396762e-05,1.089588477043435e-05,0.015231711789965631,0.923801064491272,0.9999254941940308,6.74022376188077e-05,0.0029246064368635416,0.0004352161195129156,0.00031931011471897364,2.4195165678975172e-05
../data/VOCdevkit\VOC2012\JPEGImages\2008_000084.jpg,['sheep'],0.0001394226710544899,2.8820613806601614e-06,0.4046110212802887,5.003209662390873e-05,0.000143069977639243,2.224870877398644e-05,0.00016815096023492518,0.0788232833147049,5.573197086050641e-06,0.0005809451686218381,1.914526910695713e-05,8.887609874363989e-05,1.6701837012078613e-05,3.6257151805330076e-06,4.85600048705237e-06,0.000561644963454455,0.8801158666610718,0.002299345564097166,2.6973802960128523e-05,1.4315412045107223e-05
../data/VOCdevkit\VOC2012\JPEGImages\2008_000090.jpg,"['bicycle', 'person']",2.320584826520644e-06,0.018481669947505,0.00037591776344925165,0.00221075932495296,0.07905489951372148,0.00046649930300191045,0.038866214454174035,0.0003105142677668482,0.02826052717864513,0.0002737284521572292,0.003547246800735593,0.001053446321748197,0.06164249032735825,0.2774690389633179,1.0,0.004602231085300446,0.02804676815867424,0.0030226390808820724,0.00026035666815005243,0.00018705683760344982
../data/VOCdevkit\VOC2012\JPEGImages\2008_000107.jpg,['chair'],0.00013061091885901988,3.0305993277579546e-05,6.842293805675581e-05,0.0001429498370271176,9.217944170814008e-05,2.1867945179110393e-05,0.0004671645874623209,0.000892946496605873,0.9924209713935852,7.073762390064076e-05,0.17410509288311005,0.0008232233230955899,7.965097756823525e-05,8.517633250448853e-05,0.022030143067240715,0.0034442374017089605,1.5964184058248065e-05,0.36780691146850586,1.5888939742580988e-05,0.41836640238761896
../data/VOCdevkit\VOC2012\JPEGImages\2008_000115.jpg,"['cat', 'chair']",2.0429903088370335e-05,0.00018043648742605,4.084231477463618e-05,0.00020829837012570351,0.00017462740652263165,3.5725206544157124e-05,0.0003258764045313001,0.9894220232963562,0.003114775987342,0.00011921134137082844,0.0001488066918682307,0.05118487775325775,0.00011345941311446951,0.0002739017945714295,0.010946585796773434,4.487160185817629e-05,3.707477662828751e-05,0.05306138098239899,1.9248449461883865e-05,7.789405208313838e-05
../data/VOCdevkit\VOC2012\JPEGImages\2008_000116.jpg,['cat'],1.7825901522883214e-05,0.0010797729482874274,0.0005315722082741559,7.93914805399254e-05,0.002683102851733565,1.934100328071509e-05,0.0006616101018153131,0.9900004863739014,0.00026317659649066627,0.00017492937331553549,2.450549618515652e-05,0.00010775713599286971,1.032682030199794e-05,9.711115126265213e-05,0.00641681393608451,0.0008602036978118122,5.2058341680094607e-05,0.07733144611120224,0.0005549523630179465,8.262012852355838e-05
../data/VOCdevkit\VOC2012\JPEGImages\2008_000119.jpg,['horse'],0.0002242758491775021,0.00014146907778922468,0.00025590587756596506,0.00029049799195490783,0.0001410729018971324,0.00024063873570412403,0.000722312368452549,3.150080010527745e-05,0.0007764187757857144,0.00010166056017624214,0.0002089808986056596,0.050985999405384064,0.99922513961792,0.00010477961041033268,0.03248035907745361,0.00017850773292593658,0.00010710478090913966,0.0010949684074148538,0.00032426763209514314,0.0001782023027772084
../data/VOCdevkit\VOC2012\JPEGImages\2008_000120.jpg,['boat'],0.00023223645985126495,0.0008770953863859178,0.0005569495260715486,0.14725613594055176,5.244391104497481e-06,0.034969113767147064,0.1685120165348053,9.917779243551196e-05,0.03511349111795425,0.0016943023074418304,0.0012120971223339438,1.3860973012924662e-05,0.020825257524847984,3.9720929635223e-05,0.29703521728515625,8.156317926477642e-05,0.007672845851629971,1.6024951037252322e-05,0.006073813885450363,0.00014072800695430487
../data/VOCdevkit\VOC2012\JPEGImages\2008_000123.jpg,['bird'],0.0011093678185716274,2.6358848117524758e-05,0.9995991587638856,0.00013793502876069397,0.0002133789239451289,2.06053755391622e-05,4.2016989027615637e-05,1.1678743021548144e-06,4.646203524316661e-05,9.257337660528721e-05,0.0011638036230579019,7.740582987025847e-06,0.00026845367392525077,1.0383891094534192e-05,0.0003383017901796848,6.378165835485562e-06,1.3836393918609247e-05,6.184296944411471e-05,1.816139956645202e-05,1.721065018500667e-05
../data/VOCdevkit\VOC2012\JPEGImages\2008_000133.jpg,"['bicycle', 'car']",1.1709473255905326e-05,0.9659669995307922,0.00010851647675735876,9.683152165962385e-05,3.249950168537907e-05,0.00014613334496971217,0.043782420456409454,0.0034050759859383106,0.0009139459580183027,6.111716356826946e-05,1.5576841178699397e-05,1.7276208836847218e-06,4.279903077986091e-05,0.0040567838586866856,0.24572303891181946,0.006828645709902047,0.0005661254399456084,0.00012286224227864298,0.003509156405925751,1.0990340342686977e-05
../data/VOCdevkit\VOC2012\JPEGImages\2008_000134.jpg,['bird'],0.987390637397766,5.48200250705122e-06,0.03832462802529335,0.00031009595841169363,5.0420730985933915e-05,0.0001757777499733493,3.8995885915937825e-06,3.423471571295522e-05,2.533691031203489e-06,0.00011585513857426123,0.00010198845848208292,0.00023227167548611757,3.8005851820344105e-05,9.956529538612813e-06,0.006448671221733093,1.8527509382693094e-05,0.001042379066348076,0.00044476005132310087,7.74824911786709e-06,8.377194717468228e-06
../data/VOCdevkit\VOC2012\JPEGImages\2008_000138.jpg,"['dog', 'person']",4.411437112139538e-05,0.001919194473885,0.00028447891236282885,0.0008979354752227664,0.0001521069789305329,0.0002622135798446834,0.009541429579257963,0.01802983507514,0.8296737670898438,0.029548592865467068,0.1256469041109085,0.00029604570590890944,0.0032859053462743763,0.0003477041027508676,0.07984413951635361,0.13881196081638336,0.0011331215500831606,0.0015083410544320939,0.007802333682775498,0.0015810265904292464
../data/VOCdevkit\VOC2012\JPEGImages\2008_000140.jpg,['boat'],0.006295057479292154,2.2319582058116794e-05,0.02658645622432232,0.9967247843742372,3.2314876534655927e-06,0.0044302623718976974,0.0483904667198658,0.0006882219458930193,0.012796451337635515,2.3875486476754304e-06,0.002282743342220783,6.453882406276534e-07,8.085691661108285e-05,0.00014113666838966307,0.20447313785552976,0.00012156217417214064,8.529012120561674e-05,6.655055040027946e-05,0.0005701591726392508,0.001068555167876184
../data/VOCdevkit\VOC2012\JPEGImages\2008_000145.jpg,"['bottle', 'tvmonitor']",0.00025638844817876816,0.001481094746850431,0.00044208465260453517,3.767828457057476e-05,0.0021119215525686737,0.0001479817583458498,0.002608000766485929,0.0006173127330839634,0.003656047629192472,0.0001564824633533135,0.0002376817283220589,5.193696051719599e-05,0.0001542759709991515,0.0038365251384675507,0.0461624450981617,0.00020613335072994232,3.498162914183922e-05,0.00019000669999513772,0.0010672620264813304,0.98242849111557
../data/VOCdevkit\VOC2012\JPEGImages\2008_000149.jpg,"['chair', 'sofa']",0.00016144740220624954,0.000746283563785255,1.7087697415263392e-05,0.0002979229611810297,1.3319910976861138e-05,0.00018705452384892848,7.960200309753418e-05,0.010048720054328442,0.8621284365653992,0.0001353352126898244,0.007120022550225258,5.113715815241449e-05,3.1257095542969175e-05,3.316712900414132e-05,0.12028829008340836,0.025942618027329445,8.748281106818467e-05,0.973542869091034,0.0006815097294747829,0.005578525830060244
../data/VOCdevkit\VOC2012\JPEGImages\2008_000163.jpg,['car'],0.00012204371887492016,0.027341073378920555,0.0006351582705974579,0.0007645742734894156,7.482895307475701e-05,0.0004871457058470696,0.9971750974655152,0.0014375615864992142,2.0661967937485315e-05,0.0004387386434245855,7.60666371206753e-05,0.0012203720398247242,3.319760071462952e-05,0.0008135174284689128,0.6610586643218994,0.0022847196087241173,0.0005942785064689815,0.002740385476499796,9.499249426880851e-05,4.26904771302361e-05
../data/VOCdevkit\VOC2012\JPEGImages\2008_000174.jpg,['car'],0.7202908396720886,0.00010925824608420952,0.00016631670587230474,0.0007831099792383611,0.0046024015173316,0.0011248018126934767,0.6347222328186035,9.810538904275744e-05,8.718871868040877e-06,0.0001287246122956276,9.63558632065542e-05,0.0008942052954807876,0.0004287772462703288,0.0012970453826710582,0.054411008954048164,0.00016302092990372333,0.0018688892014324665,0.0007139531662687659,6.161633791634813e-05,0.0006155616138130425
../data/VOCdevkit\VOC2012\JPEGImages\2008_000177.jpg,['horse'],6.896020204294473e-05,2.2393434846890162e-05,1.4049164747120813e-05,5.431353201856837e-06,6.892703368066577e-07,1.2893445273221005e-05,2.5154889954137616e-05,9.454319069845951e-07,1.92758875527943e-06,0.025505015626549717,9.75205011854996e-07,0.0004877808969467878,0.9999865293502808,3.8372141716536134e-05,0.0015322909457609055,4.169924068264663e-06,0.00019276932289358228,1.8509987285142413e-06,1.6489382687723264e-05,1.1895807801920455e-05
../data/VOCdevkit\VOC2012\JPEGImages\2008_000182.jpg,['cat'],0.0009577710879966618,0.00035461632069200283,0.00019495957531034944,0.0009627820109017193,0.006097868550568819,0.00017701953765936196,0.007651921827346086,0.9419305324554444,0.0049259522929787644,4.000909757451154e-05,0.002729310188442469,0.00020596792455762625,0.0010083564557135103,0.00018928358622360972,0.003994434606283903,0.0060243611223995686,0.0014095488004386425,0.0069459620863199225,0.00015544309280812743,0.02355552650988102
../data/VOCdevkit\VOC2012\JPEGImages\2008_000183.jpg,['dog'],1.6036663510021757e-05,7.033068686723709e-05,6.711796595482156e-05,3.2298332371283316e-05,0.00012585369404405355,4.00724820792675e-05,0.00022478362370748076,0.0007646752055734396,9.074025001609698e-05,0.0005046023288741708,8.907200390240179e-05,0.9809391498565674,0.004983111284673214,5.3600706451106817e-05,0.0035078746732324357,3.535834184731357e-05,7.217838719952852e-05,0.0003039449220523238,5.746523129346315e-06,3.581608325475827e-05
../data/VOCdevkit\VOC2012\JPEGImages\2008_000190.jpg,['train'],0.0011818407801911235,0.002186970086768269,0.015985390171408653,0.009943438693881037,0.0009339635726064444,0.006266347598284483,0.020848339423537254,0.00020733693963848052,0.002054960699751973,0.003168279537931085,0.0016885856166481972,0.0008609991054981947,0.004951327573508024,0.001314868568442762,0.007665359880775212,0.00034934547147713596,0.04143232107162476,0.0011343538062646985,0.05628371611237526,1.9158493159920912e-05
../data/VOCdevkit\VOC2012\JPEGImages\2008_000194.jpg,"['bicycle', 'person']",0.00036150871892459685,0.8343999981880188,0.0001372444094158709,8.058972889557481e-05,0.00015221448848024008,0.03824365884065628,0.3873067796230316,2.355261858610902e-05,0.10371271520853044,0.001487545669078827,0.018428737297654152,3.913184627890587e-05,0.015964709222316742,0.00016965031682047993,0.9580298662185668,0.0019478236790746448,0.000395451148506254,0.0005606487975455822,0.005817849189043045,0.001302854041568935
../data/VOCdevkit\VOC2012\JPEGImages\2008_000195.jpg,"['boat', 'person']",1.1358429219399112e-05,0.0024546212516725068,0.04622437059879303,0.06262816488742827,0.0018123284680768847,7.837874727556482e-05,0.0007173950434662403,3.0888768378645175e-05,3.631654544733465e-05,0.0010898920008912683,0.00011352758883731441,0.001382133807055652,0.025479601696133614,0.0031806763727217913,0.9999538660049438,0.0008246271172538401,0.008085507899522781,0.0015719307120889425,0.0009587863460183145,0.00023171116481535137
../data/VOCdevkit\VOC2012\JPEGImages\2008_000203.jpg,"['car', 'motorbike', 'person']",4.734124740934931e-05,0.0005613267421722412,0.0005263799685053527,2.695253715501167e-05,6.384431117112398e-08,7.256194749061252e-06,0.00038909111754037434,1.9930450889660283e-06,0.0005051112384535372,0.34928497672080994,5.133626109454781e-05,9.452343510929496e-05,0.008993687108159065,0.5368366241455078,0.864419162273407,2.494449802270537e-07,0.0011459864908829331,7.5990519690094516e-06,0.0004182090051472187,5.557100303121842e-05
../data/VOCdevkit\VOC2012\JPEGImages\2008_000204.jpg,['person'],9.643339581089093e-06,0.05154041200876236,0.008836189284920692,0.001083378680050373,0.004987404216080904,0.007363796699792147,0.11587773263454434,0.0012133955024182794,0.2034887671470642,0.000558610656298697,0.0013690040213987233,0.04448225349187851,0.005482024513185024,0.0014471034519374368,0.974760353565216,0.17880648374557495,0.012873463332653046,0.011784698814153671,0.01882326416671276,0.002776751993224025
../data/VOCdevkit\VOC2012\JPEGImages\2008_000213.jpg,['person'],1.4848051250737624e-05,0.0019749901257455353,5.459245221572928e-05,1.129501197283389e-05,0.027027176693081856,8.465348219033331e-05,0.005735872779041529,3.718301741173491e-05,0.0003625330282375217,0.0001983751426450908,6.592716817976907e-05,0.0003924581687897444,0.0006120658363215625,0.0011489934986457226,0.9994611144065856,2.1234402083791792e-05,0.0003675206971820444,0.000817301741335541,8.007532596820965e-05,0.00024885497987270355
../data/VOCdevkit\VOC2012\JPEGImages\2008_000215.jpg,['person'],0.00023021877859719098,0.00023545169096905738,0.0001047773112077266,0.00017594409291632473,0.005811842624098063,0.0007934954483062028,0.002632108284160495,0.0001571551983943209,0.004073769319802523,6.0697115259245045e-05,0.0010935850441455839,0.00038811142439953983,0.0004912730655632913,0.0005346635589376092,0.9999408721923828,0.007511004339903594,0.003067119512706995,0.06467193365097046,5.56381928618066e-05,0.008964354172348976
../data/VOCdevkit\VOC2012\JPEGImages\2008_000219.jpg,['horse'],4.988524324289756e-06,1.5382511264760982e-05,4.2261935959686525e-06,3.5199715057387955e-05,8.255959983216599e-06,0.00013101368676871059,0.005553605034947395,0.00014487425505649296,0.0018994323909282684,0.0011383909732103348,0.0005493925418704748,4.9393720473744915e-06,0.99995219707489,1.2486861123761628e-05,0.018114574253559116,0.0003323956916574389,0.8289718031883241,3.159412517561577e-05,3.255176488892175e-05,9.92744116956601e-06
../data/VOCdevkit\VOC2012\JPEGImages\2008_000222.jpg,"['cat', 'person']",0.0005636772257275879,6.449876673286781e-05,0.00028402928728610277,0.0004695414681918919,0.018028821796178814,2.3654316464671865e-05,3.2519837986910716e-05,0.08685868233442308,3.0570401577278965e-05,1.379026252834592e-05,0.00019042150233872238,0.006078063976019621,4.434627408045344e-05,1.6985584807116538e-05,0.5196499824523926,0.00011103430733783172,0.0005368635174818337,0.002351670525968075,4.607529717759462e-06,9.273965406464411e-05
../data/VOCdevkit\VOC2012\JPEGImages\2008_000223.jpg,['person'],0.0008276791777461767,0.005953720770776272,0.0007803143817000091,0.0019785526674240828,0.007868573069572449,0.00019671536574605847,0.0044964412227273,0.0006600547931157053,0.008828083053231241,0.0004349044465925545,0.003935209009796381,0.00047135542263276886,0.0006839480483904481,0.0005361736402846873,0.9480606913566588,0.005848063621670008,0.0002977054682560265,0.002789318561553955,0.010311000049114227,0.0011020824313163755
