image,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor
../data/VOCdevkit\VOC2012\JPEGImages\2008_000042.jpg,0.0002584843314252794,0.1629227101802826,0.0031633435282856226,0.0012172897113487124,5.8449237258173525e-05,0.03567266836762428,0.34606051445007324,0.0005207232316024601,0.01465974934399128,0.003573694732040167,0.001433826400898397,0.0004066554829478264,0.004136964678764343,0.0010212949709966779,0.12210709601640701,0.044579558074474335,0.0029299296438694,0.0018649385310709476,0.0006747992592863739,9.894832146528643e-06
../data/VOCdevkit\VOC2012\JPEGImages\2008_000043.jpg,2.5190513042616658e-05,0.0001372260885545984,0.00021243658557068557,7.398128946078941e-05,0.0013835824793204665,5.269999383017421e-05,0.00030017446260899305,4.5267570385476574e-05,1.0,0.00013022501661907881,0.9999353885650635,1.2933975085616112e-05,0.0009168499382212758,1.667904325586278e-05,0.001163187436759472,0.0046385801397264,4.565545168588869e-05,0.0017065850552171469,0.00010777943680295721,0.0003117437881883234
../data/VOCdevkit\VOC2012\JPEGImages\2008_000050.jpg,0.0014956709928810596,0.005033772438764572,3.295733404229395e-05,0.0005093861254863441,1.1049076420022175e-05,0.003566802479326725,0.9972403049468994,0.0006674540927633643,9.776123988558538e-06,0.0003640072827693075,4.369575435703155e-06,4.6583073753936333e-07,0.00030944860191084445,0.6541316509246826,0.37297189235687256,2.307669274159707e-05,0.002985738916322589,8.54049576446414e-05,0.0004718966956716031,1.0765371371235233e-05
../data/VOCdevkit\VOC2012\JPEGImages\2008_000051.jpg,0.00029416155302897096,0.0007953853928484023,0.0006335627404041588,0.0005050465115346014,0.23256096243858337,0.0005323888617567718,0.0027133438270539045,0.0011263330234214664,0.21212489902973175,0.0002956418029498309,0.027845334261655807,0.001275061396881938,0.0002437312650727108,0.0005151191144250333,0.961799144744873,0.008351693861186504,0.0005206303903833032,0.10932604223489761,0.0005584187456406653,0.08261365443468094
../data/VOCdevkit\VOC2012\JPEGImages\2008_000052.jpg,0.021482164040207863,0.0038152842316776514,0.0006410994683392346,0.0001272086228709668,1.1753229046007618e-05,0.03833087533712387,0.9954999089241028,2.8196593120810576e-05,6.884180038468912e-05,0.0026083977427333593,0.0001152270269813016,0.00023850577417761087,0.0032812170684337616,0.049252837896347046,0.9252960085868835,0.00010367729555582628,0.007213615346699953,7.105943950591609e-05,0.0001273750385735184,5.254388270259369e-06
../data/VOCdevkit\VOC2012\JPEGImages\2008_000054.jpg,0.0002787287230603397,5.507214882527478e-05,0.9999792575836182,1.9696073650266044e-05,0.0004892126889899373,1.2543828233901877e-05,0.0004907125839963555,9.184550435747951e-06,3.0239305488066748e-05,3.370336344232783e-05,0.0009476529085077345,1.0469454537087586e-05,1.6323721865774132e-05,0.00017716459115035832,6.310630851658061e-05,8.507423672199366e-07,0.01558071281760931,9.118478919845074e-05,1.2603616596607026e-05,6.92295579938218e-05
../data/VOCdevkit\VOC2012\JPEGImages\2008_000056.jpg,6.156400195322931e-05,0.00015804843860678375,4.12545123253949e-05,3.815022864728235e-05,0.0005105897434987128,0.0007354064146056771,0.0017657098360359669,0.9463880658149719,7.911427815088246e-07,0.000547763193026185,1.4267884580476675e-06,0.0014157789992168546,0.0008728455868549645,2.207818852184573e-06,0.0004239807021804154,5.728021278628148e-05,0.0008728227112442255,0.00032505259150639176,2.442650838929694e-06,4.120451194467023e-06
../data/VOCdevkit\VOC2012\JPEGImages\2008_000059.jpg,2.3162769139162265e-05,5.324353332980536e-05,1.608876118552871e-05,4.962520324625075e-05,0.00023428119311574847,0.0002880404354073107,0.00643858453258872,5.36750803803443e-06,0.0032619256526231766,0.0004639792605303228,1.4731169358128682e-05,0.9908356666564941,0.005278794560581446,6.6344555307296105e-06,0.21369220316410065,0.00011982745490968227,0.0004705679602921009,0.0008488132152706385,4.654136864701286e-05,0.0022274949587881565
../data/VOCdevkit\VOC2012\JPEGImages\2008_000062.jpg,4.979999357601628e-05,3.751679469132796e-05,3.7523128412431106e-05,0.00011230068776058033,4.362955951364711e-05,0.00038561486871913075,9.207797120325267e-05,0.14923720061779022,1.5607798559358343e-05,9.891625813907012e-05,6.397605375241255e-06,0.000744798977393657,0.00018708038260228932,6.47701881462126e-06,0.010286596603691578,2.092766408168245e-06,0.07550462335348129,4.85723694509943e-06,7.815829121682327e-06,7.105425993358949e-06
../data/VOCdevkit\VOC2012\JPEGImages\2008_000064.jpg,0.44427958130836487,0.00024350736930500716,0.0005567202460952103,0.00455023068934679,2.7564748961594887e-05,0.0007834686548449099,0.007442128378897905,3.460906373220496e-05,9.774923819350079e-05,0.00016600158414803445,0.0005593413370661438,3.2490203011548147e-05,0.016868367791175842,0.007968791760504246,0.8011618256568909,0.00030451486236415803,0.0003248437715228647,3.3775919291656464e-05,0.00047841877676546574,4.238283872837201e-05
../data/VOCdevkit\VOC2012\JPEGImages\2008_000067.jpg,0.00021615129662677646,5.459568274090998e-05,7.784044282743707e-05,0.0003280756063759327,0.01816720888018608,2.452123044349719e-05,4.88444602524396e-05,0.01289431843906641,0.22960375249385834,0.002696559764444828,0.00654175877571106,0.008317980915307999,0.0002841801615431905,0.00010926919640041888,0.6876839399337769,0.006116351578384638,0.0001389736426062882,0.006359649356454611,0.00021385328727774322,0.019869524985551834
../data/VOCdevkit\VOC2012\JPEGImages\2008_000073.jpg,8.227617399825249e-06,0.0009354932117275894,0.000719366711564362,0.0001020849886117503,0.0003151348209939897,0.0003593775618355721,0.005462700966745615,0.08943428844213486,0.005928525235503912,0.019336942583322525,0.0002383227983955294,0.03025001846253872,0.01160319522023201,0.00027561341994442046,0.0010867350501939654,0.000457483169157058,0.07483066618442535,0.04665498435497284,0.0028073377907276154,3.4252025216119364e-05
../data/VOCdevkit\VOC2012\JPEGImages\2008_000075.jpg,0.0001588614541105926,0.0005079475813545287,0.0005024585989303887,0.0019176523201167583,1.0290514182997867e-05,0.999789297580719,0.009478905238211155,0.0002657613658811897,4.0139337215805426e-05,5.714027429348789e-05,0.0009905749466270208,0.0005420208908617496,0.0012131325202062726,0.0006151411216706038,0.3436867892742157,0.0001296898117288947,0.0011016798671334982,9.588436660123989e-05,9.728132135933265e-05,4.6120047045405954e-05
../data/VOCdevkit\VOC2012\JPEGImages\2008_000076.jpg,1.7614514945307747e-05,1.9259317923570052e-05,5.014735506847501e-05,0.00029582620481960475,4.707285188487731e-05,7.034189184196293e-05,0.0003011803491972387,0.0010341262677684426,0.0032278220169246197,0.0006382177816703916,0.00020176878024358302,0.0650949627161026,0.9915144443511963,2.0025056073791347e-05,0.0009197521721944213,0.00043327780440449715,0.00024265862884931266,0.00019982170488219708,0.00014891556929796934,0.00023446464911103249
../data/VOCdevkit\VOC2012\JPEGImages\2008_000078.jpg,1.085025996871991e-05,0.0001145801434176974,2.694377508305479e-05,1.683542905084323e-05,0.0018165670335292816,5.9363283071434125e-05,3.030795960512478e-05,1.8604579963721335e-05,0.00013275958190206438,0.001552462694235146,1.1628858374024276e-05,0.8876723051071167,0.0004897343460470438,0.00018780941900331527,0.00043557697790674865,6.7443324951455e-05,0.0051477388478815556,0.0017194908577948809,1.1248971532040741e-06,7.639965770067647e-05
../data/VOCdevkit\VOC2012\JPEGImages\2008_000080.jpg,0.00020744609355460852,0.000401904369937256,0.0007866582018323243,6.130996916908771e-05,0.0035745641216635704,0.0006957646692171693,0.0003561578632798046,0.00027978679281659424,5.492351920111105e-05,0.0025716936215758324,0.0002102045255014673,0.9975337982177734,0.0015709485160186887,0.00012562467600218952,0.0030480623245239258,0.0011940586846321821,0.00046730219037272036,0.005800364539027214,3.6693807487608865e-05,0.000634595809970051
../data/VOCdevkit\VOC2012\JPEGImages\2008_000082.jpg,0.003036659909412265,0.0025795320980250835,1.0314202882000245e-05,0.007563839200884104,1.325014000030933e-05,0.0003181314386893064,0.04031555727124214,7.903683581389487e-06,0.0006803831201978028,0.0006376741803251207,5.0806960643967614e-05,1.089588477043435e-05,0.01523171178996563,0.923801064491272,0.9999254941940308,6.74022376188077e-05,0.0029246064368635416,0.0004352161195129156,0.00031931011471897364,2.4195165678975172e-05
../data/VOCdevkit\VOC2012\JPEGImages\2008_000084.jpg,0.0001394226710544899,2.8820613806601614e-06,0.4046110212802887,5.003209662390873e-05,0.000143069977639243,2.2248708773986436e-05,0.00016815096023492515,0.0788232833147049,5.573197086050641e-06,0.0005809451686218381,1.914526910695713e-05,8.887609874363989e-05,1.6701837012078613e-05,3.6257151805330068e-06,4.85600048705237e-06,0.0005616449634544551,0.8801158666610718,0.002299345564097166,2.6973802960128523e-05,1.4315412045107223e-05
../data/VOCdevkit\VOC2012\JPEGImages\2008_000090.jpg,2.320584826520644e-06,0.018481669947504997,0.00037591776344925165,0.00221075932495296,0.07905489951372147,0.00046649930300191045,0.03886621445417404,0.0003105142677668482,0.028260527178645134,0.0002737284521572292,0.003547246800735593,0.001053446321748197,0.061642490327358246,0.27746903896331787,1.0,0.0046022310853004456,0.02804676815867424,0.0030226390808820724,0.00026035666815005243,0.00018705683760344982
../data/VOCdevkit\VOC2012\JPEGImages\2008_000107.jpg,0.00013061091885901988,3.0305993277579546e-05,6.842293805675581e-05,0.0001429498370271176,9.217944170814008e-05,2.1867945179110393e-05,0.0004671645874623209,0.0008929464966058731,0.9924209713935852,7.073762390064076e-05,0.17410509288311005,0.0008232233230955899,7.965097756823525e-05,8.517633250448853e-05,0.022030143067240715,0.0034442374017089605,1.5964184058248065e-05,0.36780691146850586,1.5888939742580988e-05,0.418366402387619
../data/VOCdevkit\VOC2012\JPEGImages\2008_000115.jpg,2.0429903088370338e-05,0.00018043648742605,4.084231477463618e-05,0.00020829837012570351,0.00017462740652263165,3.572520654415712e-05,0.00032587640453130007,0.9894220232963562,0.003114775987342,0.00011921134137082845,0.0001488066918682307,0.05118487775325775,0.0001134594131144695,0.0002739017945714295,0.010946585796773434,4.487160185817629e-05,3.707477662828751e-05,0.05306138098239899,1.9248449461883865e-05,7.789405208313838e-05
../data/VOCdevkit\VOC2012\JPEGImages\2008_000116.jpg,1.7825901522883214e-05,0.0010797729482874274,0.0005315722082741559,7.93914805399254e-05,0.0026831028517335653,1.9341003280715086e-05,0.0006616101018153131,0.9900004863739014,0.00026317659649066627,0.00017492937331553549,2.4505496185156517e-05,0.00010775713599286973,1.0326820301997941e-05,9.711115126265213e-05,0.006416813936084509,0.0008602036978118122,5.20583416800946e-05,0.07733144611120224,0.0005549523630179465,8.262012852355838e-05
../data/VOCdevkit\VOC2012\JPEGImages\2008_000119.jpg,0.0002242758491775021,0.00014146907778922468,0.00025590587756596506,0.0002904979919549078,0.0001410729018971324,0.00024063873570412397,0.000722312368452549,3.150080010527745e-05,0.0007764187757857144,0.00010166056017624214,0.0002089808986056596,0.050985999405384064,0.9992251396179199,0.00010477961041033268,0.03248035907745361,0.00017850773292593658,0.00010710478090913966,0.0010949684074148536,0.0003242676320951432,0.0001782023027772084
../data/VOCdevkit\VOC2012\JPEGImages\2008_000120.jpg,0.00023223645985126495,0.0008770953863859177,0.0005569495260715485,0.14725613594055176,5.244391104497481e-06,0.034969113767147064,0.1685120165348053,9.917779243551195e-05,0.035113491117954254,0.0016943023074418306,0.0012120971223339438,1.386097301292466e-05,0.020825257524847984,3.9720929635223e-05,0.29703521728515625,8.156317926477641e-05,0.0076728458516299725,1.6024951037252322e-05,0.006073813885450363,0.00014072800695430487
../data/VOCdevkit\VOC2012\JPEGImages\2008_000123.jpg,0.0011093678185716271,2.6358848117524758e-05,0.9995991587638855,0.00013793502876069397,0.00021337892394512892,2.0605375539162196e-05,4.2016989027615637e-05,1.1678743021548144e-06,4.646203524316661e-05,9.25733766052872e-05,0.0011638036230579019,7.740582987025846e-06,0.00026845367392525077,1.0383891094534192e-05,0.00033830179017968476,6.378165835485561e-06,1.3836393918609247e-05,6.184296944411471e-05,1.816139956645202e-05,1.721065018500667e-05
../data/VOCdevkit\VOC2012\JPEGImages\2008_000133.jpg,1.1709473255905323e-05,0.9659669995307922,0.00010851647675735876,9.683152165962383e-05,3.249950168537907e-05,0.0001461333449697122,0.043782420456409454,0.0034050759859383106,0.0009139459580183029,6.111716356826946e-05,1.5576841178699397e-05,1.7276208836847218e-06,4.2799030779860914e-05,0.0040567838586866856,0.24572303891181946,0.006828645709902048,0.0005661254399456084,0.00012286224227864295,0.0035091564059257507,1.0990340342686977e-05
../data/VOCdevkit\VOC2012\JPEGImages\2008_000134.jpg,0.9873906373977661,5.48200250705122e-06,0.03832462802529335,0.0003100959584116936,5.0420730985933915e-05,0.00017577774997334927,3.899588591593783e-06,3.423471571295522e-05,2.533691031203489e-06,0.00011585513857426122,0.00010198845848208293,0.0002322716754861176,3.8005851820344105e-05,9.956529538612813e-06,0.006448671221733093,1.8527509382693097e-05,0.0010423790663480759,0.0004447600513231009,7.74824911786709e-06,8.377194717468228e-06
../data/VOCdevkit\VOC2012\JPEGImages\2008_000138.jpg,4.411437112139538e-05,0.0019191944738849998,0.00028447891236282885,0.0008979354752227664,0.00015210697893053293,0.0002622135798446834,0.009541429579257965,0.01802983507514,0.8296737670898438,0.02954859286546707,0.1256469041109085,0.00029604570590890944,0.003285905346274376,0.0003477041027508676,0.07984413951635361,0.13881196081638336,0.0011331215500831604,0.001508341054432094,0.0078023336827754974,0.0015810265904292464
../data/VOCdevkit\VOC2012\JPEGImages\2008_000140.jpg,0.006295057479292154,2.2319582058116794e-05,0.02658645622432232,0.9967247843742371,3.2314876534655923e-06,0.0044302623718976974,0.0483904667198658,0.0006882219458930194,0.012796451337635517,2.3875486476754304e-06,0.0022827433422207832,6.453882406276534e-07,8.085691661108285e-05,0.0001411366683896631,0.20447313785552979,0.00012156217417214066,8.529012120561674e-05,6.655055040027946e-05,0.0005701591726392508,0.001068555167876184
../data/VOCdevkit\VOC2012\JPEGImages\2008_000145.jpg,0.00025638844817876816,0.001481094746850431,0.0004420846526045352,3.767828457057476e-05,0.002111921552568674,0.0001479817583458498,0.0026080007664859295,0.0006173127330839634,0.0036560476291924715,0.0001564824633533135,0.00023768172832205892,5.1936960517195985e-05,0.00015427597099915147,0.0038365251384675503,0.0461624450981617,0.00020613335072994232,3.498162914183922e-05,0.00019000669999513775,0.0010672620264813304,0.9824284911155701
../data/VOCdevkit\VOC2012\JPEGImages\2008_000149.jpg,0.00016144740220624954,0.000746283563785255,1.7087697415263392e-05,0.0002979229611810297,1.3319910976861138e-05,0.0001870545238489285,7.960200309753418e-05,0.010048720054328442,0.8621284365653992,0.0001353352126898244,0.007120022550225258,5.1137158152414486e-05,3.125709554296918e-05,3.3167129004141316e-05,0.12028829008340836,0.025942618027329445,8.748281106818467e-05,0.9735428690910339,0.0006815097294747829,0.005578525830060244
../data/VOCdevkit\VOC2012\JPEGImages\2008_000163.jpg,0.00012204371887492016,0.027341073378920555,0.0006351582705974579,0.0007645742734894156,7.482895307475701e-05,0.0004871457058470696,0.9971750974655151,0.0014375615864992142,2.0661967937485315e-05,0.00043873864342458546,7.60666371206753e-05,0.0012203720398247242,3.3197600714629516e-05,0.0008135174284689128,0.6610586643218994,0.0022847196087241173,0.0005942785064689815,0.002740385476499796,9.499249426880851e-05,4.2690477130236104e-05
../data/VOCdevkit\VOC2012\JPEGImages\2008_000174.jpg,0.7202908396720886,0.00010925824608420953,0.00016631670587230474,0.0007831099792383611,0.0046024015173316,0.0011248018126934767,0.6347222328186035,9.810538904275745e-05,8.718871868040878e-06,0.0001287246122956276,9.63558632065542e-05,0.0008942052954807878,0.00042877724627032876,0.0012970453826710582,0.05441100895404816,0.0001630209299037233,0.0018688892014324665,0.0007139531662687659,6.161633791634813e-05,0.0006155616138130426
../data/VOCdevkit\VOC2012\JPEGImages\2008_000177.jpg,6.896020204294473e-05,2.239343484689016e-05,1.4049164747120813e-05,5.431353201856837e-06,6.892703368066577e-07,1.2893445273221005e-05,2.5154889954137616e-05,9.454319069845951e-07,1.92758875527943e-06,0.02550501562654972,9.75205011854996e-07,0.00048778089694678783,0.9999865293502808,3.8372141716536134e-05,0.0015322909457609057,4.169924068264663e-06,0.00019276932289358228,1.8509987285142415e-06,1.6489382687723264e-05,1.1895807801920455e-05
../data/VOCdevkit\VOC2012\JPEGImages\2008_000182.jpg,0.0009577710879966617,0.0003546163206920028,0.00019495957531034946,0.0009627820109017193,0.006097868550568819,0.00017701953765936196,0.0076519218273460865,0.9419305324554443,0.004925952292978764,4.000909757451154e-05,0.0027293101884424686,0.00020596792455762625,0.0010083564557135105,0.00018928358622360975,0.003994434606283903,0.0060243611223995686,0.0014095488004386425,0.006945962086319923,0.0001554430928081274,0.02355552650988102
../data/VOCdevkit\VOC2012\JPEGImages\2008_000183.jpg,1.6036663510021754e-05,7.033068686723709e-05,6.711796595482156e-05,3.229833237128332e-05,0.00012585369404405355,4.00724820792675e-05,0.00022478362370748073,0.0007646752055734396,9.074025001609698e-05,0.0005046023288741708,8.907200390240178e-05,0.9809391498565674,0.004983111284673214,5.3600706451106817e-05,0.003507874673232436,3.535834184731357e-05,7.217838719952852e-05,0.0003039449220523238,5.746523129346315e-06,3.581608325475827e-05
../data/VOCdevkit\VOC2012\JPEGImages\2008_000190.jpg,0.0011818407801911235,0.0021869700867682695,0.015985390171408653,0.009943438693881035,0.0009339635726064444,0.006266347598284483,0.020848339423537254,0.00020733693963848054,0.002054960699751973,0.0031682795379310846,0.0016885856166481972,0.0008609991054981947,0.004951327573508024,0.001314868568442762,0.007665359880775213,0.000349345471477136,0.041432321071624756,0.0011343538062646985,0.05628371611237526,1.915849315992091e-05
../data/VOCdevkit\VOC2012\JPEGImages\2008_000194.jpg,0.0003615087189245969,0.8343999981880188,0.0001372444094158709,8.058972889557481e-05,0.0001522144884802401,0.03824365884065628,0.3873067796230316,2.355261858610902e-05,0.10371271520853043,0.001487545669078827,0.018428737297654152,3.913184627890587e-05,0.015964709222316742,0.00016965031682047993,0.9580298662185669,0.001947823679074645,0.00039545114850625396,0.0005606487975455821,0.005817849189043045,0.001302854041568935
../data/VOCdevkit\VOC2012\JPEGImages\2008_000195.jpg,1.1358429219399113e-05,0.0024546212516725063,0.04622437059879303,0.06262816488742828,0.0018123284680768847,7.837874727556482e-05,0.0007173950434662402,3.088876837864518e-05,3.631654544733465e-05,0.0010898920008912683,0.0001135275888373144,0.0013821338070556521,0.025479601696133614,0.0031806763727217913,0.9999538660049438,0.00082462711725384,0.008085507899522781,0.0015719307120889425,0.0009587863460183144,0.00023171116481535137
../data/VOCdevkit\VOC2012\JPEGImages\2008_000203.jpg,4.734124740934931e-05,0.0005613267421722412,0.0005263799685053527,2.695253715501167e-05,6.384431117112399e-08,7.256194749061251e-06,0.0003890911175403744,1.993045088966028e-06,0.0005051112384535372,0.34928497672080994,5.133626109454781e-05,9.452343510929495e-05,0.008993687108159065,0.5368366241455078,0.864419162273407,2.4944498022705375e-07,0.0011459864908829331,7.5990519690094516e-06,0.0004182090051472187,5.5571003031218424e-05
../data/VOCdevkit\VOC2012\JPEGImages\2008_000204.jpg,9.643339581089094e-06,0.05154041200876236,0.008836189284920692,0.001083378680050373,0.004987404216080904,0.007363796699792147,0.11587773263454437,0.0012133955024182796,0.2034887671470642,0.000558610656298697,0.0013690040213987231,0.04448225349187851,0.005482024513185024,0.001447103451937437,0.9747603535652161,0.17880648374557495,0.012873463332653046,0.011784698814153671,0.01882326416671276,0.0027767519932240248
../data/VOCdevkit\VOC2012\JPEGImages\2008_000213.jpg,1.4848051250737626e-05,0.001974990125745535,5.459245221572928e-05,1.129501197283389e-05,0.027027176693081856,8.465348219033331e-05,0.005735872779041529,3.718301741173491e-05,0.00036253302823752165,0.00019837514264509082,6.592716817976907e-05,0.0003924581687897444,0.0006120658363215625,0.0011489934986457229,0.9994611144065857,2.1234402083791792e-05,0.0003675206971820444,0.000817301741335541,8.007532596820965e-05,0.00024885497987270355
../data/VOCdevkit\VOC2012\JPEGImages\2008_000215.jpg,0.00023021877859719098,0.00023545169096905738,0.0001047773112077266,0.00017594409291632473,0.0058118426240980625,0.0007934954483062029,0.002632108284160495,0.0001571551983943209,0.004073769319802523,6.069711525924504e-05,0.001093585044145584,0.00038811142439953983,0.0004912730655632913,0.0005346635589376092,0.9999408721923828,0.007511004339903593,0.003067119512706995,0.06467193365097046,5.56381928618066e-05,0.008964354172348976
../data/VOCdevkit\VOC2012\JPEGImages\2008_000219.jpg,4.988524324289756e-06,1.538251126476098e-05,4.2261935959686525e-06,3.519971505738795e-05,8.255959983216599e-06,0.0001310136867687106,0.005553605034947395,0.00014487425505649298,0.0018994323909282684,0.0011383909732103348,0.0005493925418704748,4.939372047374491e-06,0.9999521970748901,1.2486861123761628e-05,0.018114574253559113,0.0003323956916574389,0.828971803188324,3.159412517561577e-05,3.255176488892175e-05,9.92744116956601e-06
../data/VOCdevkit\VOC2012\JPEGImages\2008_000222.jpg,0.0005636772257275879,6.449876673286781e-05,0.00028402928728610277,0.0004695414681918919,0.018028821796178818,2.3654316464671865e-05,3.2519837986910716e-05,0.08685868233442307,3.057040157727897e-05,1.379026252834592e-05,0.00019042150233872235,0.006078063976019621,4.434627408045344e-05,1.6985584807116538e-05,0.5196499824523926,0.0001110343073378317,0.0005368635174818337,0.002351670525968075,4.607529717759462e-06,9.273965406464413e-05
../data/VOCdevkit\VOC2012\JPEGImages\2008_000223.jpg,0.0008276791777461767,0.005953720770776272,0.0007803143817000091,0.0019785526674240828,0.007868573069572449,0.00019671536574605852,0.004496441222727299,0.0006600547931157053,0.00882808305323124,0.00043490444659255445,0.003935209009796381,0.00047135542263276875,0.0006839480483904481,0.0005361736402846873,0.9480606913566589,0.005848063621670008,0.0002977054682560265,0.002789318561553955,0.010311000049114227,0.0011020824313163757
../data/VOCdevkit\VOC2012\JPEGImages\2008_000233.jpg,0.00048555279499851167,0.0021310830488801003,0.0031632520258426666,0.009502744302153587,0.005771787837147713,0.0007560617523267865,0.010562741197645664,0.00019962422084063292,0.0006567657692357898,0.0003068144142162055,0.0006376754026859999,0.00047958974028006196,0.014267675578594208,0.0002369303401792422,0.9998737573623657,0.012368525378406048,0.007548145018517971,0.002381889382377267,0.00026575528318062425,0.00035822842619381845
../data/VOCdevkit\VOC2012\JPEGImages\2008_000234.jpg,1.2447483641153667e-05,5.631321619148366e-05,0.00022876914590597153,0.0002376414049649611,0.004135831259191036,8.91216259333305e-05,0.00012333717313595116,0.0004426695522852242,0.09742096066474915,0.00016592498286627233,0.017551187425851822,0.0009626013343222439,0.00045463693095371127,3.2094121706904843e-05,0.9999147653579712,0.01559971272945404,0.0004032413999084383,0.010450094938278198,0.00011411542072892189,0.002419506898149848
