image,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor
../data/VOCdevkit\VOC2012\JPEGImages\2008_000050.jpg,9.223518281942233e-05,0.0002924930886365473,7.46024597901851e-05,0.023046739399433136,5.396816504799062e-06,5.812890231027268e-05,0.9997678399085999,0.0002047199523076415,3.287295839982107e-05,5.1452661864459515e-05,0.00031481380574405193,5.467128175951075e-06,7.172547157097142e-06,0.00976546574383974,0.15039029717445374,8.620829248684458e-06,0.0005015527713112533,0.000122099241707474,0.00012001408322248608,0.00012715707998722792
../data/VOCdevkit\VOC2012\JPEGImages\2008_000051.jpg,6.172478606458753e-05,1.8489243302610703e-05,0.0010116888443008065,0.0009659628849476576,0.6858800649642944,1.937395427376032e-05,0.0005350742139853537,0.0007610911270603538,0.5012369751930237,3.444919639150612e-05,0.0225526075810194,3.0317816708702594e-05,1.1394601642678026e-05,1.4837914932286367e-05,0.9974094033241272,0.03628767281770706,3.338574242661707e-05,0.0017504108836874366,3.805418964475393e-05,0.018294937908649445
../data/VOCdevkit\VOC2012\JPEGImages\2008_000052.jpg,0.0023041244130581617,0.005933611188083887,0.00015002711734268814,0.0018339900998398662,9.338534437119961e-05,0.01820588856935501,0.9993467926979065,0.0001141395841841586,0.00017961752018891275,0.00043564013321883976,3.8585156289627776e-05,0.0004780875751748681,0.0005886906874366105,0.020698383450508118,0.8437960743904114,4.077351331943646e-05,0.0003844766179099679,5.0900027417810634e-05,0.003793977899476886,7.01534518157132e-05
../data/VOCdevkit\VOC2012\JPEGImages\2008_000054.jpg,0.0007560739759355783,1.7232363461516798e-05,0.9998230338096619,3.306471262476407e-05,0.006118694320321083,0.00033075790270231664,0.00022362949675880373,1.5193822946457658e-05,6.309397576842457e-05,8.179885298886802e-06,6.267469143494964e-05,0.0002551946963649243,4.784639895660803e-05,0.00013938386109657586,3.0268183763837442e-05,3.014874437212711e-06,0.0035124996211379766,1.0304036550223827e-05,4.764896220876835e-05,0.00013381103053689003
../data/VOCdevkit\VOC2012\JPEGImages\2008_000056.jpg,1.6314541426254436e-05,4.37335365859326e-05,3.484226454020245e-07,2.2467354483524105e-06,8.068481292866636e-06,5.771590076619759e-05,7.728530363237951e-06,0.9999971389770508,0.00010398254380561411,1.2937820201841532e-06,7.240257104967895e-07,0.0002607591450214386,1.2918336267375707e-07,7.065632871672278e-06,1.1260316341576981e-06,1.7812681107898243e-05,7.386174729617778e-06,8.39670974528417e-06,1.1713927605683239e-08,1.0906079523920198e-06
../data/VOCdevkit\VOC2012\JPEGImages\2008_000059.jpg,5.454837446450256e-05,9.073414730664808e-08,3.621005589593551e-06,2.9202726636867737e-06,6.2100639297568705e-06,6.114399866419262e-07,0.00011692591942846775,1.342605742138403e-06,2.7172034151590196e-06,2.731414497247897e-05,3.2526327231607866e-06,0.9999985694885254,0.001303230645135045,3.1501076591666788e-06,0.002686459571123123,2.896621481340844e-06,0.0006095044664107263,2.0597182810888626e-05,3.9141607999226835e-07,4.5274435251485556e-05
../data/VOCdevkit\VOC2012\JPEGImages\2008_000062.jpg,2.5046096197911538e-05,9.089347258850466e-06,0.0007799980230629444,0.0010312269441783428,5.844553470524261e-06,9.790705917112064e-06,2.307867816853104e-06,0.9997790455818176,7.075134789147342e-08,1.3265399729789351e-06,4.1652274518355625e-08,7.049499254208058e-05,1.5881158788033645e-07,1.2087677987437928e-06,5.270163114801107e-07,7.777920245644054e-07,0.0021231560967862606,8.047724804782774e-06,4.3125299953317153e-07,9.127811608777847e-07
../data/VOCdevkit\VOC2012\JPEGImages\2008_000064.jpg,0.962090790271759,0.011677343398332596,0.0004162235709372908,0.002010658849030733,0.0003611766151152551,0.00011760971392504871,0.005424077156931162,0.00013409138773567975,1.2551487088785507e-05,4.401239493745379e-05,2.48177957473672e-06,5.955499364063144e-05,0.001191970775835216,0.029057608917355537,0.1145225465297699,9.417435649083927e-05,4.1167579183820635e-05,1.6018735550460406e-05,0.027491183951497078,5.587900523096323e-05
../data/VOCdevkit\VOC2012\JPEGImages\2008_000067.jpg,5.1567069021984935e-05,1.596352922206279e-05,9.056682756636292e-05,0.00015009063645265996,0.00920626800507307,3.0244900699472055e-06,2.7994308766210452e-05,0.00014236166316550225,0.5965736508369446,1.6603406038484536e-05,0.0034816288389265537,0.0014952116180211306,1.1303136489004828e-05,1.1669375453493558e-05,0.7371893525123596,0.0023406047839671373,2.088535256916657e-05,0.0017335674492642283,7.61063929530792e-05,0.2571648955345154
../data/VOCdevkit\VOC2012\JPEGImages\2008_000073.jpg,3.77903415937908e-05,2.8912871130160056e-05,0.0049404483288526535,0.00018890982028096914,0.0008333883597515523,1.3007030247536022e-05,0.00037220900412648916,0.13846845924854279,0.062436800450086594,0.011437106877565384,0.00013380541349761188,0.4174550175666809,0.0010150882881134748,7.536914199590683e-05,0.0016125100664794445,0.007472421508282423,0.005221133586019278,0.005669889505952597,0.005597004201263189,2.639099329826422e-05
../data/VOCdevkit\VOC2012\JPEGImages\2008_000075.jpg,0.00012826845340896398,0.0001138956067734398,0.0001998241787077859,0.00012678152415901423,0.0003207991539966315,0.9980512857437134,0.00369039224460721,0.002280479297041893,7.431233825627714e-05,1.1673983863147441e-05,7.863910468586255e-06,1.8291240849066526e-05,0.0002759465714916587,0.0003931636456400156,0.14097586274147034,8.196110684366431e-06,0.0001756150886649266,2.245898576802574e-05,8.828440331853926e-05,7.16876529622823e-05
../data/VOCdevkit\VOC2012\JPEGImages\2008_000076.jpg,1.8372866179561242e-05,3.9241716876858845e-05,0.0003802947176154703,7.500212814193219e-05,0.00023612589575350285,6.9717511905764695e-06,0.00019754876848310232,0.0010222946293652058,0.0031606173142790794,0.0010643369751051068,0.00024422537535429,0.013023829087615013,0.9631096720695496,5.482911001308821e-05,0.000599002989474684,0.007276418153196573,3.360763003001921e-06,0.001635430846363306,0.0003451302764005959,0.000806766445748508
../data/VOCdevkit\VOC2012\JPEGImages\2008_000078.jpg,1.4944629356250516e-07,5.645148917210463e-07,5.920585977037263e-07,1.2002592484350316e-06,4.823507333640009e-05,4.466955488169333e-06,0.00033470906782895327,7.02130128047429e-05,0.00026192248333245516,1.7735488654579967e-05,3.0500452339765616e-05,0.9986039996147156,0.0001770732196746394,2.938691250164993e-05,0.001203027437441051,3.8337577279889956e-05,3.352967542014085e-05,8.565282041672617e-05,2.284764150317642e-06,0.0010937517508864403
../data/VOCdevkit\VOC2012\JPEGImages\2008_000080.jpg,3.8720878364983946e-05,5.726241215597838e-05,0.0002891506883315742,3.861504592350684e-05,0.0001476451725466177,4.5301945647224784e-05,0.00011950373300351202,0.4517705738544464,0.0020023707766085863,6.920949090272188e-05,1.8614571672515012e-05,0.9854595065116882,2.018948543991428e-05,4.161879769526422e-05,4.571574754663743e-05,0.005613623186945915,1.7295909628955997e-06,0.0007757472340017557,3.896202088071732e-06,0.031394410878419876
../data/VOCdevkit\VOC2012\JPEGImages\2008_000082.jpg,0.0005644664634019136,0.002922039246186614,4.5159042201703414e-05,0.0029559091199189425,0.007268394343554974,0.00013813443365506828,0.002395044080913067,0.000587810471188277,0.0005466965958476067,0.0014209299115464091,0.0005204505287110806,7.924270903458819e-05,0.08050559461116791,0.9119043350219727,0.9977890253067017,0.0007748093921691179,0.0003699091321323067,9.738675726111978e-05,0.00028284190921112895,0.0007387632504105568
../data/VOCdevkit\VOC2012\JPEGImages\2008_000084.jpg,6.249456782825291e-05,1.6945687093539163e-05,0.816016674041748,4.435714799910784e-05,0.00044110656017437577,4.340839950600639e-05,1.1679573617584538e-05,1.7236470739590004e-05,2.462017619109247e-06,3.7192628951743245e-05,0.00016172041068784893,3.251732778153382e-05,4.577279469231144e-06,0.0005151819786988199,0.0003635342582128942,7.342288881773129e-06,0.9397439956665039,8.128094486892223e-05,0.00011587258632062003,3.901629679603502e-05
../data/VOCdevkit\VOC2012\JPEGImages\2008_000090.jpg,1.6570236311963527e-06,0.029136784374713898,0.00046463339822366834,0.0011096034431830049,0.7067895531654358,0.00012666877591982484,0.0002001197135541588,6.819858390372247e-05,0.27176633477211,0.00032755587017163634,0.015644052997231483,0.0005431004683487117,0.0001460437779314816,0.008001676760613918,1.0,0.000725186022464186,0.04000313952565193,0.0026875881012529135,9.723228686198127e-06,0.000626716238912195
../data/VOCdevkit\VOC2012\JPEGImages\2008_000107.jpg,2.552770274633076e-05,3.0505834729410708e-05,0.0002665510692168027,0.00035185611341148615,0.0034489857498556376,4.863406502408907e-06,0.00019131599401589483,0.0062721907161176205,0.42731451988220215,0.00013839363236911595,0.13914243876934052,0.0005677270819433033,0.0004034500161651522,4.9467820645077154e-05,0.0012762191472575068,0.017343169078230858,1.2598135981534142e-05,0.8897066712379456,9.638944902690127e-06,0.3985937237739563
../data/VOCdevkit\VOC2012\JPEGImages\2008_000115.jpg,1.6316031405949616e-06,0.0003688502765726298,0.0006423058803193271,0.0002811618032865226,8.686715591466054e-05,3.425247996347025e-05,8.260314643848687e-06,0.9995461106300354,0.0035126032307744026,2.886476977437269e-05,4.0080009057419375e-05,0.005250653717666864,5.895321351090388e-07,6.347623275360093e-05,0.0015833956422284245,0.0012827024329453707,0.0001951150334207341,0.001059720292687416,1.2044134791722172e-06,5.5230275393114425e-06
../data/VOCdevkit\VOC2012\JPEGImages\2008_000116.jpg,4.2773825725817005e-07,8.020638779271394e-05,0.020203005522489548,9.260249498765916e-06,0.02287120930850506,2.7026302632293664e-05,7.235119483084418e-06,0.9988706707954407,9.371800842927769e-05,2.5172957975883037e-05,0.0001884179946500808,1.1123103149657254e-06,2.239886214283615e-07,8.419290679739788e-05,0.005047211889177561,0.0007746396586298943,1.0033108083007392e-05,0.0017425533151254058,2.2448342861025594e-05,3.228312198189087e-05
../data/VOCdevkit\VOC2012\JPEGImages\2008_000119.jpg,1.7279735402553342e-06,1.4042990187590476e-05,0.0024077948182821274,6.015161125105806e-05,0.00018318762886337936,1.8683791495277546e-05,0.00011978370457654819,4.505632387008518e-05,0.00010334790567867458,2.0851461158599705e-05,0.00017856628983281553,0.002861616900190711,0.9997300505638123,9.255728400603402e-06,0.01388562098145485,0.0018079637084156275,1.180938966172107e-06,0.0003835440147668123,0.00026250575319863856,4.160189564572647e-05
../data/VOCdevkit\VOC2012\JPEGImages\2008_000120.jpg,0.00018457640544511378,0.005231213755905628,0.0001810987014323473,0.9998499155044556,3.535658834152855e-05,7.050776184769347e-05,0.04091569036245346,5.704103023163043e-05,0.0013167564757168293,2.8025024221278727e-06,1.5830215716050589e-06,3.2851676223799586e-05,4.496390374697512e-06,2.0074680833204184e-06,0.0023270328529179096,2.0638217392843217e-05,0.0001852195564424619,0.0001607999874977395,0.0006193697336129844,3.1948340620147064e-05
../data/VOCdevkit\VOC2012\JPEGImages\2008_000123.jpg,0.0005502952844835818,3.6357228964334354e-05,0.9999054670333862,3.6525812902254984e-05,0.00036271123099140823,6.371120434778277e-06,4.999928205506876e-05,0.00010404443310108036,9.429055353393778e-05,9.153100108960643e-05,1.7335596567136236e-05,8.030069693631958e-06,4.15487147620297e-06,3.1449956168216886e-06,9.912919267662801e-06,3.6316647310741246e-05,3.321378608234227e-05,1.4238539733923972e-05,1.5525911294389516e-05,0.0006670531583949924
../data/VOCdevkit\VOC2012\JPEGImages\2008_000133.jpg,4.0954421365313465e-07,0.9999810457229614,3.970698799093952e-06,2.4197988750529476e-06,9.798123210202903e-05,0.00026759097818285227,0.032474711537361145,0.005023949779570103,0.00024902066797949374,0.00017794931773096323,1.080565766642394e-06,1.017909926304128e-05,8.066696864261758e-06,0.0003885134356096387,0.0011421394301578403,0.17600762844085693,3.7906208945059916e-06,9.658839189796709e-06,0.0003205860557500273,0.00016109817079268396
../data/VOCdevkit\VOC2012\JPEGImages\2008_000134.jpg,0.9931815266609192,2.7780484742834233e-05,0.026792950928211212,4.283945600036532e-05,0.00015054113464429975,2.9737302611465566e-05,1.460489602322923e-05,1.3573916476161685e-05,2.6994415748049505e-05,1.1789948985096999e-05,1.320797764492454e-05,0.00029611855279654264,7.565702162537491e-06,5.314657300914405e-06,6.208891136338934e-05,6.373796350089833e-05,0.00011731434642570093,4.765488938573981e-06,5.742556822951883e-06,1.6513036825926974e-05
../data/VOCdevkit\VOC2012\JPEGImages\2008_000138.jpg,5.3122927056392655e-05,0.00046157152974046767,0.0021298350766301155,1.3040365047345404e-05,0.0002250692923553288,5.1041566621279344e-05,0.002634776057675481,0.001386428833939135,0.017029408365488052,0.11325028538703918,0.00018426483438815922,0.0002742211217992008,0.00810785312205553,0.0010230143088847399,0.09994024783372879,0.0407303087413311,0.00011985202581854537,0.0002758537302725017,0.0021032700315117836,0.0005664527998305857
../data/VOCdevkit\VOC2012\JPEGImages\2008_000140.jpg,6.411244248738512e-05,7.301783853108645e-07,0.0003008345374837518,0.9999531507492065,1.7868609347715392e-06,0.004206093028187752,0.0014031243044883013,3.023379758815281e-05,3.249380097258836e-05,2.669907007657457e-05,3.4377055726508843e-06,5.688691817340441e-05,7.793090844643302e-06,0.0017270155949518085,0.0013263797154650092,7.080085924826562e-05,2.925850458268542e-05,6.068715379115019e-07,1.2508970030467026e-05,4.549490404315293e-05
../data/VOCdevkit\VOC2012\JPEGImages\2008_000145.jpg,0.0008266320801340044,3.288383595645428e-05,0.0003521836770232767,2.189162842114456e-05,0.0038031497970223427,4.5764545575366355e-06,8.85010103957029e-06,0.0001963965769391507,0.010495798662304878,4.092188464710489e-05,0.0008977976976893842,0.0005373468156903982,0.0010333029786124825,0.00145102315582335,0.04837333783507347,8.394727046834305e-05,0.0001082429225789383,0.00018303521210327744,9.130991384154186e-05,0.9998985528945923
../data/VOCdevkit\VOC2012\JPEGImages\2008_000149.jpg,4.653566065826453e-06,2.979012788273394e-05,8.393398456973955e-05,1.2615424566320144e-05,0.0005192199605517089,7.908606494311243e-05,0.0002968916960526258,0.00099306576885283,0.19177678227424622,4.3695436033885926e-05,0.003555529983714223,0.0002557453990448266,0.002352600684389472,1.1950693988183048e-05,0.0016232923371717334,0.287516325712204,1.411085031577386e-05,0.9884486794471741,3.0764076655032113e-06,0.004905212204903364
../data/VOCdevkit\VOC2012\JPEGImages\2008_000163.jpg,6.404308805940673e-05,0.0008023775299079716,0.00023019923537503928,0.0015152567066252232,0.0014892565086483955,7.084630487952381e-05,0.9855964183807373,0.0023620473220944405,2.4238099285867065e-05,5.717564999940805e-05,0.00013846518413629383,0.0023129740729928017,5.62859459023457e-05,2.9832086511305533e-05,0.007499219384044409,0.0004965063999406993,5.2547286031767726e-05,7.061287033138797e-05,9.72673951764591e-05,3.0569495720556006e-05
../data/VOCdevkit\VOC2012\JPEGImages\2008_000174.jpg,0.25651708245277405,0.0008023981936275959,0.006034912541508675,0.0018813700880855322,0.003980481531471014,0.00019620284729171544,0.9377157092094421,0.0002965932071674615,0.00028535519959405065,0.0006733743939548731,0.00018387431919109076,0.0002178322902182117,0.0012280530063435435,0.014378010295331478,0.02039722166955471,0.0001287707855226472,0.0003834844392258674,0.00203807489015162,0.001631749328225851,0.0007032385910861194
../data/VOCdevkit\VOC2012\JPEGImages\2008_000177.jpg,1.0125693279405823e-06,3.833950358966831e-06,0.001061387942172587,6.334317959044711e-07,3.9204257973324275e-07,1.1137019100715406e-05,2.624997796374373e-05,9.722741651785327e-07,1.3551853044191375e-06,0.0006183222285471857,3.828053650067886e-06,0.00023516362125519663,0.9999994039535522,8.140470413309231e-07,0.0002407718711765483,1.0387128895672504e-05,4.70529499807526e-08,1.9311291055146285e-07,5.524703283299459e-06,0.0003673791652545333
../data/VOCdevkit\VOC2012\JPEGImages\2008_000182.jpg,0.00011583138984860852,1.957335371116642e-05,0.036706406623125076,0.00021884948364458978,0.0759836956858635,1.6602250980213284e-05,0.0007024866645224392,0.14329202473163605,0.012036466971039772,2.02559804165503e-05,0.0021331252064555883,0.004054706078022718,0.0018150744726881385,0.0016528856940567493,0.0006242914823815227,0.006613635458052158,0.0032736079301685095,0.013867194764316082,0.00029576700762845576,0.004686884582042694
../data/VOCdevkit\VOC2012\JPEGImages\2008_000183.jpg,3.6551975313159346e-07,9.172332511298009e-07,0.0008090841583907604,1.109054392145481e-05,2.6101375624421053e-05,3.0306109692901373e-06,3.0043387596379034e-05,0.014903506264090538,0.000905277905985713,5.328935367288068e-05,4.250304846209474e-05,0.9161701798439026,0.0004644872387871146,1.1689825441862922e-05,0.0003075764689128846,0.0004819133609998971,8.303170761791989e-05,0.0014509325847029686,3.63748745257908e-06,1.2370421245577745e-05
../data/VOCdevkit\VOC2012\JPEGImages\2008_000190.jpg,0.036199286580085754,0.0004577343934215605,0.02297954447567463,0.00283303065225482,5.57303246750962e-05,0.0027002873830497265,0.00812460482120514,0.0003561624907888472,0.00042052188655361533,0.001365340081974864,3.5591601772466674e-05,0.00029881359660066664,0.014073243364691734,0.002210502978414297,0.0034717230591923,7.131128950277343e-05,0.004135984927415848,0.0002987059415318072,0.4714243710041046,6.768706953153014e-05
../data/VOCdevkit\VOC2012\JPEGImages\2008_000194.jpg,0.000335492892190814,0.9999325275421143,2.8597709388122894e-05,1.9964404600614216e-06,0.003339954884722829,0.0025269445031881332,0.014342381618916988,1.562151373946108e-05,0.0011286841472610831,4.7573230403941125e-05,0.0006488965009339154,2.1559635570156388e-05,0.00012284479453228414,5.29971157448017e-06,0.9940237402915955,0.00014520784316118807,1.601085386937484e-05,0.0003653521998785436,0.0017544047441333532,0.0013273704098537564
../data/VOCdevkit\VOC2012\JPEGImages\2008_000195.jpg,1.3602546005131444e-06,0.0002154568355763331,0.007857413031160831,0.042122337967157364,0.0005257893353700638,1.1114080734841991e-05,4.3369589548092335e-05,1.6529169442947023e-05,0.01211228221654892,0.0002905830624513328,0.0006538545130752027,0.0014008370926603675,0.0018798448145389557,0.0340777151286602,0.9999998807907104,0.00033633114071562886,0.0010937127517536283,0.0009766704170033336,3.2401341741206124e-05,0.01879875361919403
../data/VOCdevkit\VOC2012\JPEGImages\2008_000203.jpg,3.355536136950832e-06,0.025769351050257683,0.0007779028383083642,0.0011853707255795598,0.00031427014619112015,0.00017652366659604013,0.013554707169532776,0.00025106611428782344,0.007949060760438442,0.0020162418950349092,1.3508496522263158e-05,1.0090921932714991e-05,0.06721704453229904,0.8695665001869202,0.998372495174408,9.080828931473661e-06,0.0005682173068635166,2.6292569600627758e-05,0.0035688772331923246,0.0003048448415938765
../data/VOCdevkit\VOC2012\JPEGImages\2008_000204.jpg,1.0365049973870555e-07,0.0011622786987572908,0.002643707673996687,0.00043938300223089755,0.0013032486895099282,0.00012152763520134613,0.004670253489166498,2.450505235174205e-05,0.7775732278823853,7.412916602334008e-05,0.0011257183505222201,0.03331693634390831,6.440516153816134e-05,9.043893805937842e-05,0.9574964046478271,0.0042647505179047585,0.00028934591682627797,0.0018077132990583777,0.001107580028474331,0.0025886602234095335
../data/VOCdevkit\VOC2012\JPEGImages\2008_000213.jpg,2.478622818102849e-08,6.161322380648926e-05,0.00012532340770121664,7.247483040373481e-07,0.009075954556465149,1.1300646292511374e-05,0.00026336536393500865,0.0010340844746679068,0.010321181267499924,8.450621862721164e-06,5.3707294682681095e-06,4.635587629309157e-06,2.9587354219984263e-05,0.003931708168238401,0.9999855756759644,2.5620234737289138e-05,2.4837138425937155e-06,3.5431625292403623e-05,8.102269930532202e-06,0.016512984409928322
../data/VOCdevkit\VOC2012\JPEGImages\2008_000215.jpg,1.915221037052106e-05,5.3648218454327434e-06,6.134688010206446e-05,4.276333493180573e-05,0.0006467306520789862,2.829874802046106e-06,1.9365385014680214e-05,3.9065591408871114e-05,0.0011154955718666315,4.660496779251844e-05,0.0006434957613237202,4.189415449218359e-06,1.550002343719825e-05,2.9606248972413596e-06,0.9999690055847168,0.0003543976345099509,3.6506484320852906e-05,5.2691004384541884e-05,1.5886733990555513e-06,0.0005129522178322077
../data/VOCdevkit\VOC2012\JPEGImages\2008_000219.jpg,1.7957847376237623e-05,3.95454344470636e-06,4.6683475375175476e-05,9.171237252303399e-06,4.7597735829185694e-05,2.5220993848051876e-05,0.0003094580315519124,9.056613635038957e-06,4.762917797052069e-06,0.0004501743533182889,3.321413169032894e-05,0.005262856371700764,0.9835151433944702,3.04356017295504e-05,0.0006095538265071809,0.0019462761702015996,0.010466009378433228,0.0002887671871576458,5.242401311988942e-05,4.928972339257598e-05
../data/VOCdevkit\VOC2012\JPEGImages\2008_000222.jpg,1.2282187526579946e-05,6.440530341933481e-06,9.060812590178102e-05,1.665251693339087e-05,0.013648781925439835,7.009284672676586e-07,2.7127965950057842e-05,0.9912420511245728,6.229268910828978e-05,6.4812638811417855e-06,7.944505341583863e-06,0.0001293510285904631,2.170445441151969e-06,1.4444897260545986e-06,0.9833506941795349,3.412467412999831e-05,5.361987496144138e-05,9.436060645384714e-05,2.389529925039824e-07,9.760872671904508e-06
../data/VOCdevkit\VOC2012\JPEGImages\2008_000223.jpg,0.003217881778255105,0.001166544621810317,0.0006306421128101647,0.004838408902287483,0.010247508995234966,0.0012926635099574924,0.0025927850510925055,0.0001744754408719018,0.00471758795902133,4.6015709813218564e-05,0.001102109788917005,0.00035386340459808707,9.687206329545006e-05,6.29454807494767e-05,0.8583745956420898,0.0003145119990222156,0.00031536954338662326,0.0033571638632565737,0.00028241940890438855,0.0009752845508046448
../data/VOCdevkit\VOC2012\JPEGImages\2008_000233.jpg,0.0004373539995867759,0.0007017774041742086,0.0006994111463427544,0.0003170493000652641,0.0001753446995280683,2.8112446671002544e-05,0.004809323698282242,0.000399050215492025,7.807649126334582e-06,0.00026359144248999655,8.045070899243001e-06,2.4908536943257786e-05,0.003642108989879489,3.8382535421987996e-05,0.9998094439506531,0.002390446839854121,0.0004804030468221754,6.018657131789951e-06,0.0019777470733970404,0.00028289694455452263
